0,1576
1,1576
2,1576
3,1576
4,1576
5,1576
6,1576
7,1576
8,1576
9,1576
10,1576
11,1576
12,1576
13,1576
14,1576
15,1576
16,1576
17,1576
18,1576
19,1576
20,1576
21,1576
22,1576
23,1576
24,1576
25,1576
26,1576
27,1576
28,1576
29,1576
30,1576
31,1576
32,1576
33,1576
34,1576
35,1576
36,1576
37,1576
38,1576
39,1576
40,1576
41,1576
42,1576
43,1576
44,1576
45,1576
46,1576
47,1576
48,1576
49,1576
50,1576
51,1576
52,1576
53,1576
54,1576
55,1576
56,1576
57,1576
58,1576
59,1576
60,1576
61,1576
62,1576
63,1576
64,1576
65,1576
66,1576
67,1576
68,1576
69,1576
70,1576
71,1576
72,1576
73,1576
74,1576
75,1576
76,1576
77,1576
78,1576
79,1576
80,1576
81,1576
82,1576
83,1576
84,1576
85,1576
86,1576
87,1576
88,1576
89,1576
90,1576
91,1576
92,1576
93,1576
94,1576
95,1576
96,1576
97,1576
98,1576
99,1576
100,1576
101,1576
102,1576
103,1576
104,1576
105,1576
106,1576
107,1576
108,1576
109,1576
110,1576
111,1576
112,1576
113,1576
114,1576
115,1576
116,1576
117,1576
118,1576
119,1576
120,1576
121,37856
122,37856
123,37856
124,37856
125,37856
126,37856
127,37856
128,37856
129,37856
130,37856
131,37856
132,37856
133,37856
134,37856
135,37856
136,37856
137,37856
138,37856
139,37856
140,37856
141,37856
142,37856
143,37856
144,37856
145,37856
146,37856
147,37856
148,37856
149,37856
150,37856
151,37856
152,37856
153,37856
154,37856
155,37856
156,37856
157,37856
158,37856
159,37856
160,37856
161,37856
162,37856
163,37856
164,37856
165,37856
166,37856
167,37856
168,37856
169,37856
170,37856
171,37856
172,37856
173,37856
174,37856
175,37856
176,37856
177,37856
178,37856
179,37856
180,37856
181,37856
182,37856
183,37856
184,37856
185,37856
186,37856
187,37856
188,37856
189,37856
190,37856
191,37856
192,37856
193,37856
194,37856
195,37856
196,37856
197,37856
198,37856
199,37856
200,37856
201,37856
202,37856
203,37856
204,37856
205,37856
206,37856
207,37856
208,37856
209,37856
210,37856
211,37856
212,37856
213,37856
214,37856
215,37856
216,37856
217,37856
218,37856
219,37856
220,37856
221,37856
222,37856
223,37856
224,37856
225,37856
226,37856
227,37856
228,37856
229,37856
230,37856
231,37856
232,37856
233,37856
234,37856
235,37856
236,37856
237,37856
238,37856
239,37856
240,37856
241,37856
242,37856
243,37856
244,37856
245,37856
246,37856
247,37856
248,37856
249,37856
250,37856
251,37856
252,37856
253,37856
254,37856
255,37856
256,37856
257,37856
258,37856
259,37856
260,37856
261,37856
262,37856
263,37856
264,37856
265,37856
266,37856
267,37856
268,37856
269,37856
270,37856
271,37856
272,37856
273,37856
274,37856
275,37856
276,37856
277,37856
278,37856
279,37856
280,37856
281,37856
282,37856
283,37856
284,37856
285,37856
286,37856
287,37856
288,37856
289,37856
290,37856
291,37856
292,37856
293,37856
294,37856
295,37856
296,37856
297,37856
298,37856
299,37856
300,37856
301,37856
302,37856
303,37856
304,37856
305,37856
306,37856
307,37856
308,37856
309,37856
310,37856
311,37856
312,37856
313,37856
314,37856
315,37856
316,37856
317,37856
318,37856
319,37856
320,37856
321,37856
322,37856
323,37856
324,37856
325,37856
326,37856
327,37856
328,37856
329,37856
330,37856
331,37856
332,37856
333,37856
334,37856
335,37856
336,47344
337,47344
338,47344
339,47344
340,47344
341,47344
342,47344
343,47344
344,47344
345,47344
346,47344
347,47344
348,47344
349,47344
350,47344
351,47344
352,47344
353,47344
354,47344
355,47344
356,47344
357,47344
358,47344
359,47344
360,47344
361,47344
362,47344
363,47344
364,47344
365,47344
366,47344
367,47344
368,47344
369,47344
370,47344
371,47344
372,47344
373,47344
374,47344
375,47344
376,47344
377,47344
378,47344
379,47344
380,47344
381,47344
382,47344
383,47344
384,47344
385,47344
386,47344
387,47344
388,47344
389,47344
390,47344
391,47344
392,47344
393,47344
394,47344
395,47344
396,47344
397,47344
398,47344
399,47344
400,47344
401,47344
402,47344
403,47344
404,47344
405,47344
406,47344
407,47344
408,47344
409,47344
410,47344
411,47344
412,47344
413,47344
414,47344
415,47344
416,47344
417,47344
418,47344
419,47344
420,47344
421,47344
422,47344
423,47344
424,47344
425,47344
426,47344
427,47344
428,47344
429,47344
430,47344
431,47344
432,47344
433,47344
434,47344
435,47344
436,47344
437,47344
438,47344
439,47344
440,47344
441,47344
442,47344
443,47344
444,47344
445,47344
446,47344
447,47344
448,47344
449,47344
450,47344
451,47344
452,47344
453,47344
454,47344
455,47344
456,47344
457,47344
458,47344
459,47344
460,47344
461,47344
462,47344
463,47344
464,47344
465,47344
466,47344
467,47344
468,47344
469,47344
470,47344
471,47344
472,47344
473,47344
474,47344
475,47344
476,47344
477,47344
478,47344
479,47344
480,47344
481,47344
482,47344
483,47344
484,47344
485,47344
486,47344
487,47344
488,47344
489,47344
490,47344
491,47344
492,47344
493,47344
494,47344
495,47344
496,47344
497,47344
498,47344
499,47344
500,47344
501,47344
502,47344
503,47344
504,47344
505,47344
506,47344
507,47344
508,47344
509,47344
510,47344
511,47344
512,47344
513,47344
514,47344
515,47344
516,47344
517,47344
518,47344
519,47344
520,47344
521,47344
522,47344
523,47344
524,47344
525,47344
526,47344
527,47344
528,47344
529,47344
530,47344
531,47344
532,47344
533,47344
534,47344
535,47344
536,47344
537,47344
538,47344
539,47344
540,47344
541,47344
542,47344
543,47344
544,47344
545,47344
546,47344
547,47344
548,47344
549,47344
550,47344
551,47344
552,47344
553,47344
554,47344
555,47344
556,47344
557,47344
558,47344
559,47344
560,47344
561,47344
562,47344
563,47344
564,47344
565,47344
566,47344
567,47344
568,47344
569,47344
570,47344
571,47344
572,47344
573,47344
574,47344
575,47344
576,47344
577,47344
578,47344
579,47344
580,47344
581,47344
582,47344
583,47344
584,47344
585,47344
586,47344
587,47344
588,47344
589,47344
590,47344
591,47344
592,47344
593,47344
594,47344
595,47344
596,47344
597,47344
598,47344
599,47344
600,47344
601,47344
602,47344
603,47344
604,47344
605,47344
606,47344
607,47344
608,47344
609,47344
610,47344
611,47344
612,47344
613,47344
614,47344
615,47344
616,47344
617,47344
618,47344
619,47344
620,47344
621,47344
622,47344
623,47344
624,47344
625,47344
626,47344
627,47344
628,47344
629,47344
630,47344
631,47344
632,47344
633,47344
634,47344
635,47344
636,47344
637,47344
638,47344
639,47344
640,47344
641,47344
642,47344
643,47344
644,47344
645,47344
646,47344
647,47344
648,47344
649,47344
650,47344
651,47344
652,47344
653,47344
654,47344
655,47344
656,47344
657,47344
658,47344
659,47344
660,47344
661,47344
662,47344
663,47344
664,47344
665,47344
666,47344
667,47344
668,47344
669,47344
670,47344
671,47344
672,47344
673,47344
674,47344
675,47344
676,47344
677,47344
678,47344
679,47344
680,47344
681,47344
682,47344
683,47344
684,47344
685,47344
686,47344
687,47344
688,47344
689,47344
690,47344
691,47344
692,47344
693,47344
694,47344
695,47344
696,47344
697,47344
698,47344
699,47344
700,47344
701,47344
702,47344
703,47344
704,47344
705,47344
706,47344
707,47344
708,47344
709,47344
710,47344
711,47344
712,47344
713,47344
714,47344
715,47344
716,47344
717,47344
718,47344
719,47344
720,47344
721,47344
722,47344
723,47344
724,47344
725,47344
726,47344
727,47344
728,47344
729,47344
730,47344
731,47344
732,47344
733,47344
734,47344
735,47344
736,47344
737,47344
738,47344
739,47344
740,47344
741,47344
742,47344
743,47344
744,47344
745,47344
746,47344
747,47344
748,47344
749,47344
750,47344
751,47344
752,47344
753,47344
754,47344
755,47344
756,47344
757,47344
758,47344
759,47344
760,47344
761,47344
762,47344
763,47344
764,47344
765,47344
766,47344
767,47344
768,47344
769,47344
770,47344
771,47344
772,47344
773,47344
774,47344
775,47344
776,47344
777,47344
778,47344
779,47344
780,47344
781,47344
782,47344
783,47344
784,47344
785,47344
786,47344
787,47344
788,47344
789,47344
790,47344
791,47344
792,47344
793,47344
794,47344
795,47344
796,47344
797,47344
798,47344
799,47344
800,47344
801,47344
802,47344
803,47344
804,47344
805,47344
806,47344
807,47344
808,47344
809,47344
810,47344
811,47344
812,47344
813,47344
814,47344
815,47344
816,47344
817,47344
818,47344
819,47344
820,47344
821,47344
822,47344
823,47344
824,47344
825,47344
826,47344
827,47344
828,47344
829,47344
830,47344
831,47344
832,47344
833,47344
834,47344
835,47344
836,47344
837,47344
838,47344
839,47344
840,47344
841,47344
842,47344
843,47344
844,47344
845,47344
846,47344
847,47344
848,47344
849,47344
850,47344
851,47344
852,47344
853,47344
854,47344
855,47344
856,47344
857,47344
858,47344
859,47344
860,47344
861,47344
862,47344
863,47344
864,47344
865,47344
866,47344
867,47344
868,47344
869,47344
870,47344
871,47344
872,47344
873,47344
874,47344
875,47344
876,47344
877,47344
878,47344
879,47344
880,47344
881,47344
882,47344
883,47344
884,47344
885,47344
886,47344
887,47344
888,47344
889,47344
890,47344
891,47344
892,47344
893,47344
894,47344
895,47344
896,47344
897,47344
898,47344
899,47344
900,47344
901,47344
902,47344
903,47344
904,47344
905,47344
906,47344
907,47344
908,47344
909,47344
910,47344
911,47344
912,47344
913,47344
914,47344
915,47344
916,47344
917,47344
918,47344
919,47344
920,47344
921,47344
922,47344
923,47344
924,47344
925,47344
926,47344
927,47344
928,47344
929,47344
930,47344
931,47344
932,47344
933,47344
934,47344
935,47344
936,47344
937,47344
938,47344
939,47344
940,47344
941,47344
942,47344
943,47344
944,47344
945,47344
946,47344
947,47344
948,47344
949,47344
950,47344
951,47344
952,47344
953,47344
954,47344
955,47344
956,47344
957,47344
958,47344
959,47344
960,47344
961,47344
962,47344
963,47344
964,47344
965,47344
966,47344
967,47344
968,47344
969,47344
970,47344
971,47344
972,47344
973,47344
974,47344
975,47344
976,47344
977,47344
978,47344
979,47344
980,47344
981,47344
982,47344
983,47344
984,47344
985,47344
986,47344
987,47344
988,47344
989,47344
990,47344
991,47344
992,47344
993,47344
994,47344
995,47344
996,47344
997,47344
998,47344
999,47344
1000,47344
1001,47344
1002,47344
1003,47344
1004,47344
1005,47344
1006,47344
1007,47344
1008,47344
1009,47344
1010,47344
1011,47344
1012,47344
1013,47344
1014,47344
1015,47344
1016,47344
1017,47344
1018,47344
1019,47344
1020,47344
1021,47344
1022,47344
1023,47344
1024,47344
1025,47344
1026,47344
1027,47344
1028,47344
1029,47344
1030,47344
1031,47344
1032,47344
1033,47344
1034,47344
1035,47344
1036,47344
1037,47344
1038,47344
1039,47344
1040,47344
1041,47344
1042,47344
1043,47344
1044,47344
1045,47344
1046,47344
1047,47344
1048,47344
1049,47344
1050,47344
1051,47344
1052,47344
1053,47344
1054,47344
1055,47344
1056,47344
1057,47344
1058,47344
1059,47344
1060,47344
1061,47344
1062,47344
1063,47344
1064,47344
1065,47344
1066,47344
1067,47344
1068,47344
1069,47344
1070,47344
1071,47344
1072,47344
1073,47344
1074,47344
1075,47344
1076,47344
1077,47344
1078,47344
1079,47344
1080,47344
1081,47344
1082,47344
1083,47344
1084,47344
1085,47344
1086,47344
1087,47344
1088,47344
1089,47344
1090,47344
1091,47344
1092,47344
1093,47344
1094,47344
1095,47344
1096,47344
1097,47344
1098,47344
1099,47344
1100,47344
1101,47344
1102,47344
1103,47344
1104,47344
1105,47344
1106,47344
1107,47344
1108,47344
1109,47344
1110,47344
1111,47344
1112,47344
1113,47344
1114,47344
1115,47344
1116,47344
1117,47344
1118,47344
1119,47344
1120,47344
1121,47344
1122,47344
1123,47344
1124,47344
1125,47344
1126,47344
1127,47344
1128,47344
1129,47344
1130,47344
1131,47344
1132,47344
1133,47344
1134,47344
1135,47344
1136,47344
1137,47344
1138,47344
1139,47344
1140,47344
1141,47344
1142,47344
1143,47344
1144,47344
1145,47344
1146,47344
1147,47344
1148,47344
1149,47344
1150,47344
1151,47344
1152,47344
1153,47344
1154,47344
1155,47344
1156,47344
1157,47344
1158,47344
1159,47344
1160,47344
1161,47344
1162,47344
1163,47344
1164,47344
1165,47344
1166,47344
1167,47344
1168,47344
1169,47344
1170,47344
1171,47344
1172,47344
1173,47344
1174,47344
1175,47344
1176,47344
1177,47344
1178,47344
1179,47344
1180,47344
1181,47344
1182,47344
1183,47344
1184,47344
1185,47344
1186,47344
1187,47344
1188,47344
1189,47344
1190,47344
1191,47344
1192,47344
1193,47344
1194,47344
1195,47344
1196,47344
1197,47344
1198,47344
1199,47344
1200,47344
1201,47344
1202,47344
1203,47344
1204,47344
1205,47344
1206,47344
1207,47344
1208,47344
1209,47344
1210,47344
1211,47344
1212,47344
1213,47344
1214,47344
1215,47344
1216,47344
1217,47344
1218,47344
1219,47344
1220,47344
1221,47344
1222,47344
1223,47344
1224,47344
1225,47344
1226,47344
1227,47344
1228,47344
1229,47344
1230,47344
1231,47344
1232,47344
1233,47344
1234,47344
1235,47344
1236,47344
1237,47344
1238,47344
1239,47344
1240,47344
1241,47344
1242,47344
1243,47344
1244,47344
1245,47344
1246,47344
1247,47344
1248,47344
1249,47344
1250,47344
1251,47344
1252,47344
1253,47344
1254,47344
1255,47344
1256,47344
1257,47344
1258,47344
1259,47344
1260,47344
1261,47344
1262,47344
1263,47344
1264,47344
1265,47344
1266,47344
1267,47344
1268,47344
1269,47344
1270,47344
1271,47344
1272,47344
1273,47344
1274,47344
1275,47344
1276,47344
1277,47344
1278,47344
1279,47344
1280,47344
1281,47344
1282,47344
1283,47344
1284,47344
1285,47344
1286,47344
1287,47344
1288,47344
1289,47344
1290,47344
1291,47344
1292,47344
1293,47344
1294,47344
1295,47344
1296,47344
1297,47344
1298,47344
1299,47344
1300,47344
1301,47344
1302,47344
1303,47344
1304,47344
1305,47344
1306,47344
1307,47344
1308,47344
1309,47344
1310,47344
1311,47344
1312,47344
1313,47344
1314,47344
1315,47344
1316,47344
1317,47344
1318,47344
1319,47344
1320,47344
1321,47344
1322,47344
1323,47344
1324,47344
1325,47344
1326,47344
1327,47344
1328,47344
1329,47344
1330,47344
1331,47344
1332,47344
1333,47344
1334,47344
1335,47344
1336,47344
1337,47344
1338,47344
1339,47344
1340,47344
1341,47344
1342,47344
1343,47344
1344,47344
1345,47344
1346,47344
1347,47344
1348,47344
1349,47344
1350,47344
1351,47344
1352,47344
1353,47344
1354,47344
1355,47344
1356,47344
1357,47344
1358,47344
1359,47344
1360,47344
1361,47344
1362,47344
1363,47344
1364,47344
1365,47344
1366,47344
1367,47344
1368,47344
1369,47344
1370,47344
1371,47344
1372,47344
1373,47344
1374,47344
1375,47344
1376,47344
1377,47344
1378,47344
1379,47344
1380,47344
1381,47344
1382,47344
1383,47344
1384,47344
1385,47344
1386,47344
1387,47344
1388,47344
1389,47344
1390,47344
1391,47344
1392,47344
1393,47344
1394,47344
1395,47344
1396,47344
1397,47344
1398,47344
1399,47344
1400,47344
1401,47344
1402,47344
1403,47344
1404,47344
1405,47344
1406,47344
1407,47344
1408,47344
1409,47344
1410,47344
1411,47344
1412,47344
1413,47344
1414,47344
1415,47344
1416,47344
1417,47344
1418,47344
1419,47344
